Title,Abstract,Keywords
A Novel Multi-Objective Routing Scheme based on Cooperative Multi-Agent Reinforcement Learning for Metaverse Services in Fixed 6G,"The 6th Generation Fixed networks (F6G) with holographic communication and omni-directional sensory coverage is expected to arrive in 2030. Due to the characteristics of cross-integration between the physical and digital worlds, metaverse has been widely recognized as an important application in F6G to be utilized in all walks of life in the future. However, the metaverse applications will generate diversified communication services with differentiated Quality of Service (QoS) requirements, which will be a great challenge for F6G to develop End-to-End (E2E) customized transmission strategies. Traditional single metric-based routing algorithms cannot efficiently orchestrate the network resources to meet the diversified QoS requirements. To solve the above problems, we propose a Cooperative Multi-Agent Reinforcement Learning (Co-MARL) routing algorithm, which measures the differentiated QoS demands through a generic utility function to facilitate multiple agents to solve the multi-objective optimization problem. The simulation results show our scheme outperforms the traditional routing algorithm in meeting the diversified QoS requirements.  © 2023 IEEE.",Cooperative Multi-Agent Reinforcement Learning; differentiated QoS requirements; F6G; multi-objective routing
Mobile Edge Adversarial Detection for Digital Twinning to the Metaverse with Deep Reinforcement Learning,"Real-time Digital Twinning of physical world scenes onto the Metaverse is necessary for a myriad of applications such as augmented-reality (AR) assisted driving. In AR assisted driving, physical environment scenes are first captured by Internet of Vehicles (IoVs) and are uploaded to the Metaverse. A central Metaverse Map Service Provider (MMSP) will aggregate information from all IoVs to develop a central Metaverse Map. Information from the Metaverse Map can then be downloaded into individual IoVs on demand and be delivered as AR scenes to the driver. However, the growing interest in developing AR assisted driving applications which relies on digital twinning invites adversaries. These adversaries may place physical adversarial patches on physical world objects such as cars, signboards, or on roads, seeking to contort the virtual world digital twin. Hence, there is a need to detect these physical world adversarial patches. Nevertheless, as real-time, accurate detection of adversarial patches is compute-intensive, these physical world scenes have to be offloaded to the Metaverse Map Base Stations (MMBS) for computation. Hence in our work, we considered an environment with moving Internet of Vehicles (IoV), uploading real-time physical world scenes to the MMBSs. We formulated a realistic joint variable optimization problem where the MMSPs' objective is to maximize adversarial patch detection mean average precision (mAP), while minimizing the computed AR scene up-link transmission latency and IoVs' up-link transmission idle count, through optimizing the IoV-MMBS allocation and IoV up-link scene resolution selection. We proposed a Heterogeneous Action Proximal Policy Optimization (HAPPO) (discrete-continuous) algorithm to tackle the proposed problem. Extensive experiments shows HAPPO outperforms baseline models when compared against key metrics.  © 2023 IEEE.",adversarial; augmented reality; digital twin; Internet of Vehicles; Metaverse; multi-agent; reinforcement learning; resource allocation
Spatio-Temporal Multi-Metaverse Dynamic Streaming for Hybrid Quantum-Classical Systems,"According to the challenges related to the limited availability of quantum bits (qubits) in the era of noisy intermediate-scale quantum (NISQ), the immediate replacement of all components in existing network architectures with quantum computing devices may not be practical. As a result, implementing a hybrid quantum-classical system is regarded as one of effective strategies. In hybrid quantum-classical systems, quantum computing devices can be used for computation-intensive applications, such as massive scheduling in dynamic environments. Furthermore, one of most popular network applications is advanced social media services such as metaverse. Accordingly, this paper proposes an advanced multi-metaverse dynamic streaming algorithm in hybrid quantum-classical systems. For this purpose, the proposed algorithm consists of three stages. For the first stage, three-dimensional (3D) point cloud data gathering should be conducted using spatially scheduled observing devices from physical-spaces for constructing virtual multiple meta-spaces in metaverse server. This is for massive scheduling over dynamic situations, i.e., quantum multi-agent reinforcement learning-based scheduling is utilized for scheduling dimension reduction into a logarithmic-scale. For the second stage, a temporal low-delay metaverse server's processor scheduler is designed for region-popularity-aware multiple virtual meta-spaces rendering contents allocation via modified bin-packing with hard real-time constraints. Lastly, a novel dynamic dynamic streaming algorithm is proposed for high-quality, differentiated, and stabilized meta-spaces rendering contents delivery to individual users via Lyapunov optimization theory. Our performance evaluation results verify that the proposed spatio-temporal algorithm outperforms benchmarks in various aspects over hybrid quantum-classical systems.  © 1993-2012 IEEE.",dynamic streaming; Hybrid quantum-classical systems; metaverse; quantum deep learning
QoE-Oriented Cooperative VR Rendering and Dynamic Resource Leasing in Metaverse,"The rise of the Metaverse has ushered in a new era of social networking, offering users deeply engaging spaces to connect and participate in social activities. However, rendering these virtual environments is resource-intensive. With many users accessing simultaneously and requiring diverse Metaverse services, optimizing Metaverse resources to deliver the best quality-of-experience (QoE) for users is a significant challenge. In this paper, we propose a cooperative virtual reality (VR) rendering and dynamic resource leasing mechanism to address this issue. Specifically, we first introduce a cooperative VR scene pre-rendering framework between users and Planets (i.e., edge servers hosting users), and establish a new user QoE metric named EdgeVRQoE which considers both rendering delay and visual quality. We formulate the multidimensional rendering resources (e.g., GPU, CPU, and outbound bandwidth) leasing problem between Planets and users as a double-layer decision problem, and devise a hybrid action multi-agent reinforcement learning-based dynamic resource auction mechanism to efficiently allocate limited resources of Planets in a distributed and adaptive manner. Extensive simulations demonstrate that our proposed scheme outperforms the representatives in user QoE and resource utilization efficiency. Particularly, the proposed scheme shows at least an 18-fold improvement in QoE over other schemes, demonstrating its capability in providing immersive Metaverse experiences. © 2002-2012 IEEE.",cooperative VR rendering; dynamic resource leasing; MARL; Metaverse; QoE
Scalable Consensus Over Finite Capacities in Multiagent IoT Ecosystems,"In the real world, consensus achievement is an adaptive and evolutionary process. Tailor-made mechanisms are engaging in the light of disputes to resolve emerging contradictions between the atoms. Most of the dominant blockchain architectures tend to oversee this fact. They come integrated with rigid, overkilling consensus-achievement procedures, which, in many cases, are not necessary or significantly beneficial. They often raise overwhelming demands on the nodes and prohibit the deployment of fully distributed and peer blockchain operation in the IoT world. Still, for the IoT ecosystems and the metaverse to become self-sustainable and self-evolving, robust validity mechanisms must be embedded in the atomic scale. This work investigates the process of building and sustaining scalable consensus policies over the trivial atomic capacities of the IoT ecosystems. For this, we deploy the IoT microblockchain framework as an atomic consistency tier and we define a primary set of validity rules that every node can easily carry out. The initial concept relies on Gödel's incompleteness theorems and K. Friston's free energy principle and is investigated under the perspectives of graph and game theory. To study the dynamic behavior of the system, a competitive game among the nodes is run. The Proof of Existence (PoE) is utilized as a universal proofing case. Its feasibility is demonstrated, and its complexity is analyzed under various system considerations. The findings prove that finite-capacity atoms can collectively and efficiently support verifiable validity and scalable consensus in the evolutionary IoT ecosystems and the metaverse, even under conditions of high diversity, trivial capacity, and eventual consistency.  © 2014 IEEE.",Artificial intelligence (AI)-intensive multiagent systems; evolutionary systems; IoT microblockchain; IoT sustainable transactional trust; peer IoT ecosystems; rational metaverse; reality modeling; scalable consensus; validity in IoT ecosystems
Efficient Twin Migration in Vehicular Metaverses: Multi-Agent Split Deep Reinforcement Learning with Spatio-Temporal Trajectory Generation,"Vehicle Twins (VTs) as digital representations of vehicles can provide users with immersive experiences in vehicular metaverse applications, e.g., Augmented Reality (AR) navigation and embodied intelligence. VT migration is an effective way that migrates the VT when the locations of physical entities keep changing to maintain seamless immersive VT services. However, an efficient VT migration is challenging due to the rapid movement of vehicles, dynamic workloads of Roadside Units (RSUs), and heterogeneous resources of the RSUs. To achieve efficient migration decisions and a minimum latency for the VT migration, we propose a multi-agent split Deep Reinforcement Learning (DRL) framework combined with spatio-temporal trajectory generation. In this framework, multiple split DRL agents utilize split architecture to efficiently determine VT migration decisions. Furthermore, we propose a spatio-temporal trajectory generation algorithm based on trajectory datasets and road network data to simulate vehicle trajectories, enhancing the generalization of the proposed scheme for managing VT migration in dynamic network environments. Finally, experimental results demonstrate that the proposed scheme not only enhances the Quality of Experience (QoE) by 29% but also reduces the computational parameter count by approximately 25% while maintaining similar performances, enhancing users' immersive experiences in vehicular metaverses.  © 2002-2012 IEEE.",deep reinforcement learning; Digital Twins; service migration; vehicular metaverse
AI-Empowered Metaverse Learning Simulation Technology Application,"This paper proposes an immersive and adaptive virtual learning system incorporating artificial intelligence and multi-agent technologies to provide personalized and engaging education tailored to individual students. A prototype system was developed and tested for an English language learning task, demonstrating over 30% improvement versus conventional teaching. However, challenges remain for large-scale classroom implementation, including development costs, technology readiness differences, risks of over-reliance on technology lacking human interactions, and formulating new pedagogical models. Further research is required to address these open issues before realizing the full potential of AI-enabled immersive learning environments for transforming education. The paper provides a conceptual framework and system design for intelligent customizable virtual learning tailored to students' knowledge states, skill levels, interests, and learning styles. Preliminary experimentation validated gains in outcomes and engagement versus conventional classrooms. While substantial hurdles exist for translation to mainstream adoption, prudent integration of immersive technologies could enable more stimulating and effective education worldwide. With continued systemic research and adoption, AI-driven VR heralds a new era in technology-enhanced yet human-centric pedagogy to prepare learners for the modern digital world.  © 2023 IEEE.",Adaptive Education; Artificial Intelligence; Immersive Learning; Personalized Learning; Virtual Reality
Hierarchical Deep Reinforcement Learning With Experience Sharing for Metaverse in Education,"Metaverse has gained increasing interest in education, with much of literature focusing on its great potential to enhance both individual and social aspects of learning. However, little work has been done to address the systems and technologies behind providing meaningful Metaverse learning. This article proposes a technical framework to address this research gap, where a hierarchical multiagent reinforcement learning approach with experience sharing is developed to augment the intelligence of nonplayer characters in Metaverse learning for personalization. The utility and benefits of the proposed framework and methodologies are demonstrated in Gridlock, a Metaverse learning game, as well as through extensive simulations.  © 2013 IEEE.",ACP; experience sharing; metaverse learning; reinforcement learning (RL)
Foundations for Grassroots Democratic Metaverse,"While the physical lives of many of us are in democracies (one person, one vote - e.g., the EU and the US), our digital lives are mostly in autocracies (one person, all votes - e.g., Facebook). Cryptocurrencies promise liberation but stop short, at plutocracy (one coin, one vote). What would it take for us to live in a digital democracy? This paper offers a vision, a theoretical framework, and an architecture for a grassroots network of autonomous, people-owned, people-operated, and people-governed digital communities, namely a grassroots democratic metaverse. It also charts a roadmap towards realizing it, and identifies unexplored territory for MAS research. © 2022 International Foundation for Autonomous Agents and Multiagent Systems (www.ifaamas.org). All rights reserved.",Blockchain; Democratic DAO; Digital Democracy; Digital Social Contracts; Grassroots Cryptoeconomy; Grassroots Protocol Stack; On-Chain Governance; Personal & Community Cryptocurrency; Social Choice; Sybil Resilience
Multiple-Agent Deep Reinforcement Learning for Avatar Migration in Vehicular Metaverses,"Vehicular Metaverses are widely considered as the next Internet revolution to build a 3D virtual world with immersive virtual-real interaction for passengers and drivers. In vehicular Metaverse applications, avatars are digital representations of on-board users to obtain and manage immersive vehicular services (i.e., avatar tasks) in Metaverses and the data they generate. However, traditional Internet of Vehicles (IoV) data management solutions have serious data security risks and privacy protection. Fortunately, blockchain-based Web 3.0 enables avatars to have an ownership identity to securely manage the data owned by users in a decentralized and transparent manner. To ensure users' immersive experiences and securely manage their data, avatar tasks often require significant computing resources. Therefore, it is impractical for the vehicles to process avatar tasks locally, massive computation resources are needed to support the avatar tasks. To this end, offloading avatar tasks to nearby RoadSide Units (RSUs) is a promising solution to avoid computation overload. To ensure real-time and continuous Metaverse services, the avatar tasks should be migrated among the RSUs when the vehicle navigation. It is challenging for the vehicles to independently decide whether migrate or not according to current and future avatar states. Therefore, in this paper, we propose a new avatar task migration framework for vehicular Metaverses. We then formulate the avatar task migration problem as a Partially Observable Markov Decision Process (POMDP), and apply a Multi-Agent Deep Reinforcement Learning (MADRL) algorithm to dynamically make migration decisions for avatar tasks. Numerous results show that our proposed algorithm outperforms existing baselines for avatar task migration and enables immersive vehicular Metaverse services.  © 2023 ACM.",avatar migration; multi-agent deep reinforcement learning; vehicular Metaverse
Parallel transportation systems in era of metaverse; [元宇宙下的平行交通系统],"As the metaverse receives more and more attention, how the metaverse will affect the development of the transportation system has also become a hot topic. The origin and current status of the metaverse were introduced, the incubation period, development period and maturity period of the future development of the metaverse were prospected, and the potential problems brought about by the metaverse were also discussed. Combined with the need theory of Mas-low, it was analyzed and pointed out that the metaverse would gradually affect urban travel demands, and would bring about profound changes in traffic after entering the mature period. The parallel intelligence methods would play an essential role in guiding the healthy development of the metaverse and effectively serving social travel. The implementation of the parallel transportation system would play a key role in traffic planning, precise control, fine service, emergency management, etc. © 2023 Beijing Xintong Media Co., Ltd.. All rights reserved.",digital twins; intelligent transportation system; metaverse; parallel system; parallel transportation system
Blockchain-Empowered Multi-Domain Resource Trading in TN-NTN 6G Networks: A Hierarchical Multi-Agent DRL Approach,"The advent of 6G networks promises transformative advances in communication technologies, ushering in an era of unprecedented connectivity, low-latency communication, and ubiquitous computing. However, one of the key challenges in realizing the full potential of 6G lies in efficiently managing and trading resources across diverse domains in terrestrial and non-terrestrial integrated networks (TN-NTN). In this paper, we introduce a novel multi-domain resource trading approach that integrates blockchain technology, hierarchical multi-agent deep reinforcement learning (HMADRL), and multi-leader multi-follower (MLMF) Stackelberg games to address this challenge. HMADRL provides an intelligent and adaptable framework for resource requesters and provider agents to learn optimal resource allocation methods in multiple domains. The MLMF Stackelberg game framework represents the strategic interactions between virtual service providers (SPs), network operators, and computing resource providers to enable them to make dynamic resource allocation and pricing decisions. This hierarchical decision-making strategy ensures a structured bargaining mechanism where leaders optimize their revenue by setting resource pricing and followers strategically decide on their resource-buying strategies. In the proposed scheme, the blockchain includes smart contracts that autonomously execute resource trading agreements, ensuring that transactions are tamper-proof and executed according to predefined rules. The proposed method optimizes the system's utility by dynamically adjusting the pricing strategy to changing resource demands. The simulation results show that our proposed HMADRL algorithm increases the utility by 19.645%, 33.018%, and 48.791% compared to the modified multi-agent deep deterministic policy gradient (MADDPG), MADDPG, and DDPG algorithms, respectively.  © 1975-2011 IEEE.",Aerial-MEC; consortium blockchain; HMADRL; Metaverse; network slicing; resource trading; Stackelberg game; TN-NTN
"32nd Wireless and Optical Communications Conference, WOCC 2023","The proceedings contain 37 papers. The topics discussed include: hands-on active learning approach to teach artificial intelligence/machine learning to elementary and middle school students; parametric precoding based on improved dynamic gradient descent in multibeam satellite communications; heterogeneous multi-agent reinforcement learning for joint active and passive beamforming in IRS assisted communications; a novel multi-objective routing scheme based on cooperative multi-agent reinforcement learning for metaverse services in fixed 6G; an efficient pulse position modulation scheme to improve the bit rate of photoacoustic communication; recent progress in optical access and home networking standards; physical layer security communications and path planning for UAV base stations; novel resonance manipulation method in coupled resonators using ‘coupling structure technique’ for quantum coherence effect and optical communication applications; phasor analysis of the symmetric crisscrossed-assisted coupled-ring reflector; and combined signal representations for modulation classification using deep learning: ambiguity function, constellation diagram, and eye diagram.",
When Metaverses Meet Vehicle Road Cooperation: Multiagent DRL-Based Stackelberg Game for Vehicular Twins Migration,"Vehicular metaverses represent emerging paradigms arising from the convergence of vehicle road cooperation, metaverse, and Augmented Intelligence of Things. Users engaging with vehicular metaverses (VMUs) gain entry by consistently updating their vehicular twins (VTs), which are deployed on roadside units (RSUs) in proximity. The constrained RSU coverage and the consistently moving vehicles necessitate the continuous migration of VTs between RSUs through vehicle road cooperation, ensuring uninterrupted immersion services for VMUs. Nevertheless, the VT migration process faces challenges in obtaining adequate bandwidth resources from RSUs for timely migration, posing a resource trading problem among RSUs. In this article, we tackle this challenge by formulating a game-theoretic incentive mechanism with multileader multifollower, incorporating insights from social-awareness and queueing theory to optimize VT migration. To validate the existence and uniqueness of the Stackelberg equilibrium (SE), we apply the backward induction method. Theoretical solutions for this equilibrium are then obtained through the alternating direction method of multipliers (ADMMs) algorithm. Moreover, owing to incomplete information caused by the requirements for privacy protection, we proposed a multiagent deep reinforcement learning algorithm named multiagent long short-term memory-based proximal policy optimization (MALPPO). MALPPO facilitates learning the SE without requiring private information from others, relying solely on past experiences. Comprehensive experimental results demonstrate that our MALPPO-based incentive mechanism outperforms baseline approaches significantly, showcasing rapid convergence and achieving the highest reward. © 2014 IEEE.",Alternating direction method of multiplier (ADMM); deep reinforcement learning (DRL); metaverse; multileader multifollower Stackelberg game; vehicle road cooperation
Semantic Information Marketing in the Metaverse: A Learning-Based Contract Theory Framework,"In this paper, we address the problem of designing incentive mechanisms by a virtual service provider (VSP) to hire sensing IoT devices to sell their sensing data to help creating and rendering the digital copy of the physical world in the Metaverse. Due to the limited bandwidth, we propose to use semantic extraction algorithms to reduce the delivered data by the sensing IoT devices. Nevertheless, mechanisms to hire sensing IoT devices to share their data with the VSP and then deliver the constructed digital twin to the Metaverse users are vulnerable to adverse selection problem. The adverse selection problem, which is caused by information asymmetry between the system entities, becomes harder to solve when the private information of the different entities are multi-dimensional. We propose a novel iterative contract design and use a new variant of multi-agent reinforcement learning (MARL) to solve the modelled multi-dimensional contract problem. To demonstrate the effectiveness of our algorithm, we conduct extensive simulations and measure several key performance metrics of the contract for the Metaverse. Our results show that our designed iterative contract is able to incentivize the participants to interact truthfully, which maximizes the profit of the VSP with minimal individual rationality (IR) and incentive compatibility (IC) violation rates. Furthermore, the proposed learning-based iterative contract framework has limited access to the private information of the participants, which is to the best of our knowledge, the first of its kind in addressing the problem of adverse selection in incentive mechanisms.  © 2023 IEEE.",age of information; contract theory; deep reinforcement learning; Digital twin; semantic communication
"I enjoy 360° video news more, but understand them less! Gratification gained in virtual reality journalism research; [Gosto mais das notícias em vídeo 360°, mas as entendo menos! Gratificações obtidas com a pesquisa de jornalismo de realidade virtual]; [¡Disfruto más, pero comprendo menos, las noticias en video 360°! Gratificaciones obtenidas en la investigación del periodismo de realidad virtual]","Thanks to technologies such as virtual reality (VR), the metaverse promises to haveaplaceforjournalism.Itsdevelopment,however,isunclear.Thisexperimentalresearch aimstoshedlightonwhatrealgratifications(obtainedgratifications,OG)usersmightgain fromexposureto360ºvideonewsstories,experiencedwithOculusQuestgoggles,compared tothoseexposedtoamultimediareportageonacomputerscreen.ThestudyanalyzesOGsfor knowledge, comprehension, credibility, emotionalengagement, empathy, andenjoyment. ThegratificationreportedbytheparticipantsexposedtoVR(universitystudents)wasthat of enjoyment and, consistently, this virtual content generated greater satisfaction than traditionalmultimedia.Nonetheless,theresearchshowsthatmultimedianewsstorieswith astrongtextualcomponentstillyieldbetterresultsinknowledgeandunderstandingofthe newseventwhencomparedtoimmersivetechnologies. © 2023 Pontificia Universidad Catolica de Chile. All rights reserved.",360° video; credibility; enjoyment; knowledge; understanding; uses and gratifications; virtual reality journalism
"The Simulation Methods in Library and Information Science: Method, Application and Future Directions; [图情学科中的仿真模拟：方法、应用现状与展望]","[Purpose/Significance] The application of simulation methods will be of great significance to the solution of various complex problems in the subject of graphics and information in the discipline of Library and Information Science. It is necessary to summarize the present status and future prospects of simulation methods applied in this discipline. [Design/Methodology] Taking relevant literatures of domestic and foreign journals as the research object, the research progress of simulation methods applied in the discipline of library and information was reviewed and analyzed with a systematic method. [Findings/Conclusion]The conditions and characteristics of simulation methods applied in Library and Information Science,such as multi-agent simulation, system dynamics, complex networks, and cellular automata, was summarized and analyzed comparatively with the traditional methods.Application status of these methods in the fields of information dissemination and network public opinion, knowledge management, scientific evaluation, and competitive intelligence was outlined.The idea of in-depth and wide application of the simulation method in this discipline with the development of big data and metaverse technologies was put forwarded. [Originality/Value] Through systematically summarisionof the existing research on the application of simulation methods in the discipline of Library and Information Science, the direction of future research was clarified combined with new scenarios in the new era, which has certain reference value for researchers. © 2022 Editorial Office of Documentation, Information and Knowledge. All rights reserved.",Data driven; Library and Information Science; Metaverse; Multi-agent; Simulation; System dynamics
AI-Enabled Unmanned Agents for Real-Time 3D Scene Analysis in Military Operations,"This paper presents an innovative system for dynamic 3D scene perception tailored for battlefield environments, leveraging unmanned intelligent agents equipped with binocular vision and inertial measurement units (IMUs). The system processes binocular video streams and IMU data to deploy advanced deep learning techniques, including instance segmentation and dense optical flow prediction, facilitated by a specially curated target dataset. The integration of a ResNet101+FPN backbone for model training results in a combat unit type recognition accuracy of 91.8%, a mean Intersection over Union (mIoU) of 0.808, and a mean Average Precision (mAP) of 0.606. A dynamic scene localization and perception module utilizes these deep learning outputs to refine pose estimations and enhance localization accuracy by overcoming environmental complexities and motion-induced errors, typically associated with SLAM methodologies. Application tests conducted within a simulated battlefield metaverse environment demonstrate a 44.2% improvement in self-localization accuracy over traditional ORB-SLAM2 Stereo methods. The system efficiently tracks and annotates dynamic and static battlefield ele-ments, continuously updating global maps with precise data on agent poses and target move-ments. This work not only addresses the dynamic complexity and potential information loss in battlefield scenarios but also lays a foundational framework for future enhancements in network capabilities and environment reconstruction methodologies. Future developments will focus on precise identification of combat unit models, multi-agent collaboration, and the application of 3D scene perception to advance real-time decision-making and tactical planning in joint combat scenarios. This approach holds significant potential for enriching the battlefield metaverse, fostering deep human-machine interaction, and guiding practical military applications. © 2024 Giuseppe Macario.",3D Reconstruction; Artificial Intelligence; Image Segmentation; Machine Learning; Metaverse; Military Technology; Motion Tracking; Optical Flow; Robotics; Virtual Reality
Dynamic Resource Scheduling for Air-Ground Collaborative Communication: A Hierarchical Multi-Agent Method for Metaverse,"With the rapid advancement of 5 G communication and the Internet of Things (IoT), unmanned aerial vehicles (UAVs) has shown its potential to play a pivotal role as aerial base stations within the evolving landscape of future wireless networks and edge computing systems. However, in such UAV-assisted communication networks, the complexity of multi-agent scenarios creates challenges due to the problem of learning and decision-making in complex tasks. To address this issue, we propose a novel algorithm that optimizes UAV trajectory planning and autonomous clustering of user equipment (UE) for communication. The proposed algorithm leverages hierarchical reinforcement learning and multi-agent cognitive consistency to improve UE communication decisions in interference-prone environments. Simulation results confirm the convergence of the proposed algorithm and reveal special strength in coordinating spectrum utilization in complex air-ground environments.  © 2024 IEEE.",graph convolutional networks; hierarchical reinforcement learning; multi-agent; relay communication; spectrum allocation; unmanned aerial vehicle (UAV)
Tiny Multiagent DRL for Twins Migration in UAV Metaverses: A Multileader Multifollower Stackelberg Game Approach,"The synergy between unmanned aerial vehicles (UAVs) and metaverses is giving rise to an emerging paradigm named UAV metaverses, which create a unified ecosystem that blends physical and virtual spaces, transforming drone interaction and virtual exploration. UAV twins (UTs), as the digital twins of UAVs that revolutionize UAV applications by making them more immersive, realistic, and informative, are deployed and updated on ground base stations, e.g., roadside units (RSUs), to offer metaverse services for UAV metaverse users (UMUs). Due to the dynamic mobility of UAVs and limited communication coverages of RSUs, it is essential to perform real-time UT migration to ensure seamless immersive experiences for UMUs. However, selecting appropriate RSUs and optimizing the required bandwidth is challenging for achieving reliable and efficient UT migration. To address the challenges, we propose a tiny machine learning-based Stackelberg game framework based on pruning techniques for efficient UT migration in UAV metaverses. Specifically, we formulate a multileader multifollower Stackelberg model considering a new immersion metric of UMUs in the utilities of UAVs. Then, we design a Tiny multiagent deep reinforcement learning (Tiny MADRL) algorithm to obtain the tiny networks representing the optimal game solution. Specifically, the actor-critic network leverages the pruning techniques to reduce the number of network parameters and achieve model size and computation reduction, allowing for efficient implementation of Tiny MADRL. Numerical results demonstrate that our proposed schemes have better performance than traditional schemes.  © 2014 IEEE.",Metaverses; multiagent deep reinforcement learning; pruning techniques; Stackelberg game; UAV twins (UTs)
Securing the Metaverse: The Intersection of ML-Based Oracles and Blockchain Technology,"The integration of blockchain and machine learning (ML) in decentralized systems has revolutionized the operational potential of smart contracts, especially in dynamic and interactive environments such as the metaverse. Smart contracts leverage blockchain technology to enable secure, decentralized, and transparent automation of agreements without intermediaries. However, their reliability often depends on external data sources, known as blockchain oracles, which are prone to tampering and manipulation due to their operation outside the blockchain. To address these vulnerabilities, we propose a novel architecture, MARL-RSS (Multi-Agent Reinforcement Learning with Ring Signature Scheme), designed to enhance blockchain security and ensure the trustworthiness of oracle networks. MARL-RSS integrates Multi-Agent Reinforcement Learning techniques to dynamically detect and isolate malicious oracles, ensuring data integrity and system resilience. Furthermore, the integration of a Ring Signature Scheme (RSS) guarantees oracle anonymity and authenticity, enabling secure data sharing while preserving privacy. Experimental results demonstrate the effectiveness of MARL- RSS in detecting malicious oracles with high accuracy while maintaining low false positive rates. The RSS mechanism introduces minimal overhead while ensuring privacy and authenticity. MARL- RSS provides a scalable and secure foundation for decentralized systems, enabling efficient and trustworthy operations in blockchain-based applications, including the metaverse. © 2024 IEEE.",Blockchain; Machine learning; MARL; Metaverse; Oracle; Security
Blockchain-Based Pseudonym Management for Vehicle Twin Migrations in Vehicular Edge Metaverse,"Driven by the great advances in metaverse and edge computing technologies, vehicular edge metaverses are expected to disrupt the current paradigm of intelligent transportation systems. As highly computerized avatars of vehicular metaverse users (VMUs), the vehicle twins (VTs) deployed in edge servers can provide valuable metaverse services to improve driving safety and on-board satisfaction for their VMUs throughout journeys. To maintain uninterrupted metaverse experiences, VTs must be migrated among edge servers following the movements of vehicles. This can raise concerns about privacy breaches during the dynamic communications among vehicular edge metaverses. To address these concerns and safeguard location privacy, pseudonyms as temporary identifiers can be leveraged by both VMUs and VTs to realize anonymous communications in the physical space and virtual spaces. However, existing pseudonym management methods fall short in meeting the extensive pseudonym demands in vehicular edge metaverses, thus dramatically diminishing the performance of privacy preservation. To this end, we present a cross-metaverse empowered dual pseudonym management framework. We utilize cross-chain technology to enhance management efficiency and data security for pseudonyms. Furthermore, we propose a metric to assess the privacy level and employ a multiagent deep reinforcement learning (MADRL) approach to obtain an optimal pseudonym generating strategy. Numerical results demonstrate that our proposed schemes are high-efficiency and cost-effective, showcasing their promising applications in vehicular edge metaverses.  © 2024 IEEE.",Cross-chain; deep reinforcement learning; pseudonym management; twin migration; vehicular metaverse
Environmental Cognition-Driven Hierarchical Decision-Making for Air-Ground Collaborative Communication,"The unparalleled communication and sensing capabilities of the 6th generation (6G) networks can fulfill the diverse requirements of emerging scenarios like the metaverse. However, several issues such as queue transmission between numerous heterogeneous nodes and difficulties in understanding complex and dynamic environments from high-level cognition urgently need to be addressed. In response, this paper proposes an environmental cognition-driven method based on graph convolutional networks (GCNs), which comprehensively considers node positions, task queues, and frequency conflicts, then optimizing node clustering to cope with complex and dynamic electromagnetic environments. In the meanwhile, to overcome the limitations of conventional reinforcement learning (RL) methods in addressing the increasing complexities of multi-task and multi-granularity decision-making, a hierarchical reinforcement learning (HRL) method based on the actor-critic (AC) framework is proposed to quick decision-making for air-ground collaborative communication. Numerical results demonstrate that the proposed environmental cognition-driven hierarchical decision-making method can reduce redundant interactions among nodes and improve the transmission rate.  © 2024 IEEE.",air-ground collaborative communication; environmental cognition-driven; graph convolutional network; hierarchical reinforcement learning; multi-agent spectrum allocation
