title,abstract,keywords
Balancing privacy and performance in federated learning: A systematic literature review on methods and metrics,"Federated learning (FL) as a novel paradigm in Artificial Intelligence (AI), ensures enhanced privacy by eliminating data centralization and brings learning directly to the edge of the user's device. Nevertheless, new privacy issues have been raised particularly during training and the exchange of parameters between servers and clients. While several privacy-preserving FL solutions have been developed to mitigate potential breaches in FL architectures, their integration poses its own set of challenges. Incorporating these privacy-preserving mechanisms into FL at the edge computing level can increase both communication and computational overheads, which may, in turn, compromise data utility and learning performance metrics. This paper provides a systematic literature review on essential methods and metrics to support the most appropriate trade-offs between FL privacy and other performance-related application requirements such as accuracy, loss, convergence time, utility, communication, and computation overhead. We aim to provide an extensive overview of recent privacy-preserving mechanisms in FL used across various applications, placing a particular focus on quantitative privacy assessment approaches in FL and the necessity of achieving a balance between privacy and the other requirements of real-world FL applications. This review collects, classifies, and discusses relevant papers in a structured manner, emphasizing challenges, open issues, and promising research directions.","Distributed artificial intelligence, Federated learning, Cybersecurity, Trustworthiness, Performance evaluation"
"Computational approaches to Explainable Artificial Intelligence: Advances in theory, applications and trends","Deep Learning (DL), a groundbreaking branch of Machine Learning (ML), has emerged as a driving force in both theoretical and applied Artificial Intelligence (AI). DL algorithms, rooted in complex and non-linear artificial neural systems, excel at extracting high-level features from data. DL has demonstrated human-level performance in real-world tasks, including clinical diagnostics, and has unlocked solutions to previously intractable problems in virtual agent design, robotics, genomics, neuroimaging, computer vision, and industrial automation. In this paper, the most relevant advances from the last few years in Artificial Intelligence (AI) and several applications to neuroscience, neuroimaging, computer vision, and robotics are presented, reviewed and discussed. In this way, we summarize the state-of-the-art in AI methods, models and applications within a collection of works presented at the 9th International Conference on the Interplay between Natural and Artificial Computation (IWINAC). The works presented in this paper are excellent examples of new scientific discoveries made in laboratories that have successfully transitioned to real-life applications.","Explainable Artificial Intelligence, Data science, Computational approaches, Machine learning, Deep learning, Neuroscience, Robotics, Biomedical applications, Computer-aided diagnosis systems"
In search of better methods for the longitudinal assessment of tech-derived X-risks: How five leading scenario planning efforts can help,"This mixed methods article discusses the role of scenario analysis as a tool to assess the broadest possible specter of positive and negative effects of technologies and social processes within current existential risk assessment and research. To do so, it compares and contrasts case studies of five ongoing, longitudinal scenario planning efforts of global nature– the Shell scenarios, the Intergovernmental Panel on Climate Change (IPCC), the CSIS Seven Revolutions Scenarios, The Millennium Project's State of The Future, and the NIC's Global Trends 2040, to derive lessons for whether and how the adjacent existential risk (X-risk) and tech assessment communities can better deploy scenario planning methodology. Observations are derived from interviews with practitioners involved in these efforts as well as an assessment of the publicly available material issued by each project, including the scenarios produced. The emphasis is on the methodologies used, the timelines considered, the forces each identifies as important scenario drivers, and the process of engagement once scenarios are created. Three practices identified include (1) constructing narratives based on strong data, (2) sticking to plausible scenarios (not wild cards), and (3) designing a process of engagement, which each of these does well albeit in different ways. The article concludes with a few brief recommendations for future scenario planning efforts, particularly relevant for x-risk studies that aim to be relevant for tech assessment and governance. Overall, this review shows global scenario efforts aimed at influencing governance would benefit from (a) a more uniformly shared vocabulary, (b) an underlying theory of cascading systemic change, (c) deeper methodological transparency, (d) increased transdisciplinary perspectives, yet (e) maintaining scientific rigor. These improvements would particularly benefit emerging tech-risk derived X-risk scenario efforts where the stakes are the highest they could be, safeguarding humanity's future.","Forecasting, Methods, Human extinction, Global catastrophic risks (GCRs), Scenario methods, Existential risks"
Federated Learning for improved prediction of failures in Autonomous Guided Vehicles,"Autonomous Guided Vehicles (AGVs) are nowadays an indispensable component of production lines in smart manufacturing. Managing the fleet of AGVs covers not only the delegation of operational tasks but also the monitoring of AGVs activity and health condition by applying tailored Machine Learning-based methods to detect anomalies in various signals gathered by edge IoT devices mounted on board. Detecting anomalies requires appropriate prediction of selected signals based on multiple types of sensor readings. Momentary energy consumption is one of the signals that can indicate abnormal states in AGVs. In this paper, we show that the prediction of this signal can be improved with the Federated Learning (FL) approach that involves exchanging experience gained by particular AGVs. This paper significantly extends the conference paper (Shubyn et al., 2022) with the new multi-round approach to building global prediction models and recent experiments on real data streams produced by AGVs designed by the AIUT company. The results of our experiments prove that in the AGV operational environments with distributed knowledge Federated Learning performs better than traditional centralized approaches and that frequent synchronization of experience may lead to better prediction quality.","Federated Learning, Autonomous Guided Vehicles, Smart manufacturing, Prediction, Industry 4.0"
"Smart-enhanced organisational functions: A framework comprising capabilities, barriers, and evolutional path","Integrating smart industrial products (SIPs) into production processes introduces new dynamics of capabilities and challenges within organisations. However, a prevalent issue is the ad hoc adoption of SIPs without a cohesive strategy, resulting in isolated solutions that do not effectively enhance core organisational functions. Our research fills this critical gap by identifying and combining the capabilities and barriers posed by SIPs. Our findings allow us to propose a framework comprising the stages each main organisational function needs to develop to move from a traditional to a completely autonomous decision-making function. This evolutional path requires that each organisational function acquires selected capabilities and overcomes specific barriers. Our approach encompasses a multi-method methodology, commencing with a systematic literature review (SLR) encompassing 44 papers, leading to the identification of 20 capabilities and 23 barriers. Subsequently, through rigorous content analyses and expert interviews, we formulate the framework. This paper contributes to academia by providing a framework with an evolutional path that main organisational functions may follow according to the capability they acquire from the SIP and which barriers should be surpassed at each level. For managers in practice, the proposed framework enables a better understanding of the stage of their operations and which capabilities will take their main organisational function from traditional (level 0) to autonomous (level 3) stages.","Barriers, Capabilities, Connected products, Smart production, Smart industrial products"
Digital Twin based Smart Manufacturing; From Design to Simulation and Optimization Schema,"The advent of new-generation information and communication technologies, such as Generative AI, Internet of Things (IoT), big data analytics, Blockchain technology, and artificial intelligence (AI), has led to the emergence of the era of big data in recent years. Digital twin has emerged as one of the most active components in smart manufacturing, garnering significant attention from enterprises, research institutes, and researchers. By creating a digital twin, manufacturers can simulate different scenarios and test various configurations without disrupting the actual production process. This allows for more efficient testing and optimization of production processes, as well as improved quality control and predictive maintenance. Overall, digital twins are an important tool in smart production that can help manufacturers improve efficiency and reduce costs while ensuring high-quality output. In this paper, after reviewing the literature on the subject, in this article, by reviewing the literature, we presented a framework of the digital twin in smart manufacturing, which includes Optimization, Predictive Maintenance, Quality Control, Design, and Simulation, which can be a good guide for future studies.","Digital Twin, Smart Manufacturing, Internet of Things, Predictive Maintenance, Optimization & Simulation"
"ACMSD inhibition corrects fibrosis, inflammation, and DNA damage in MASLD/MASH","Background & Aims Recent findings reveal the importance of tryptophan-initiated de novo nicotinamide adenine dinucleotide (NAD+) synthesis in the liver, a process previously considered secondary to biosynthesis from nicotinamide. The enzyme α-amino-β-carboxymuconate-ε-semialdehyde decarboxylase (ACMSD), primarily expressed in the liver and kidney, acts as a modulator of de novo NAD+ synthesis. Boosting NAD+ levels has previously demonstrated remarkable metabolic benefits in mouse models. In this study, we aimed to investigate the therapeutic implications of ACMSD inhibition in the treatment of metabolic dysfunction-associated steatotic liver disease/steatohepatitis (MASLD/MASH). Methods In vitro experiments were conducted in primary rodent hepatocytes, Huh7 human liver carcinoma cells and induced pluripotent stem cell-derived human liver organoids (HLOs). C57BL/6J male mice were fed a western-style diet and housed at thermoneutrality to recapitulate key aspects of MASLD/MASH. Pharmacological ACMSD inhibition was given therapeutically, following disease onset. HLO models of steatohepatitis were used to assess the DNA damage responses to ACMSD inhibition in human contexts. Results Inhibiting ACMSD with a novel specific pharmacological inhibitor promotes de novo NAD+ synthesis and reduces DNA damage ex vivo, in vivo, and in HLO models. In mouse models of MASLD/MASH, de novo NAD+ biosynthesis is suppressed, and transcriptomic DNA damage signatures correlate with disease severity; in humans, Mendelian randomization-based genetic analysis suggests a notable impact of genomic stress on liver disease susceptibility. Therapeutic inhibition of ACMSD in mice increases liver NAD+ and reverses MASLD/MASH, mitigating fibrosis, inflammation, and DNA damage, as observed in HLO models of steatohepatitis. Conclusions Our findings highlight the benefits of ACMSD inhibition in enhancing hepatic NAD+ levels and enabling genomic protection, underscoring its therapeutic potential in MASLD/MASH. Impact and implications Enhancing NAD+ levels has been shown to induce remarkable health benefits in mouse models of metabolic dysfunction-associated steatotic liver disease/steatohepatitis (MASLD/MASH), yet liver-specific NAD+ boosting strategies remain underexplored. Here, we present a novel pharmacological approach to enhance de novo synthesis of NAD+ in the liver by inhibiting α-amino-β-carboxymuconate-ε-semialdehyde decarboxylase (ACMSD), an enzyme highly expressed in the liver. Inhibiting ACMSD increases NAD+ levels, enhances mitochondrial respiration, and maintains genomic stability in hepatocytes ex vivo and in vivo. These molecular benefits prevent disease progression in both mouse and human liver organoid models of steatohepatitis. Our preclinical study identifies ACMSD as a promising target for MASLD/MASH management and lays the groundwork for developing ACMSD inhibitors as a clinical treatment.","NAD, ACMSD, DNA repair, MASLD/MASH, Mendelian randomization, human liver organoids"
Hedging with automatic liquidation and leverage selection on bitcoin futures,"Bitcoin derivatives positions are maintained with a self-selected margin, which is often too low to avoid automatic liquidation by the exchange, without notice, especially during periods of excessive volatility. Indeed, according to CryptoQuant, almost $80 billion of positions on centralised exchanges were liquidated during 2021, that is an average of over $200 million per day. So hedgers of bitcoin price risk should account for the possibility of automatic liquidation when taking positions on bitcoin futures. We derive a semi-closed form for an optimal hedging strategy with dual objectives – to minimize both the variance of the hedged portfolio and the probability of liquidation due to insufficient collateral. The solution depends on the statistical characteristics of the spot and futures extreme returns, and other parameters that characterize the hedger by choice of leverage, loss aversion and collateral management. An empirical analysis based on minute-level data compares the performance of the major direct and inverse bitcoin hedging instruments traded on five major exchanges.","Finance, Cryptocurrency, Leverage, Liquidation, Perpetual swap"
CrowdRouting: Trustworthy and customized cross-domain routing based on crowdsourcing,"Cross-domain routing in Integrated Heterogeneous Networks (Inte-HetNet) should ensure efficient and secure data transmission across different network domains by satisfying diverse routing requirements. However, current solutions face numerous challenges in continuously ensuring trustworthy routing, fulfilling diverse requirements, achieving reasonable resource allocation, and safeguarding against malicious behaviors of network operators. We propose CrowdRouting, a novel cross-domain routing scheme based on crowdsourcing, dedicated to establishing sustained trust in cross-domain routing, comprehensively considering and fulfilling various customized routing requirements, while ensuring reasonable resource allocation and effectively curbing malicious behavior of network operators. Concretely, CrowdRouting employs blockchain technology to verify the trustworthiness of border routers in different network domains, thereby establishing sustainable and trustworthy cross-domain routing based on sustained trust in these routers. In addition, CrowdRouting ingeniously integrates a crowdsourcing mechanism into the auction for routing, achieving fair and impartial allocation of routing rights by flexibly embedding various customized routing requirements into each auction phase. Moreover, CrowdRouting leverages incentive mechanisms and routing settlement to encourage network domains to actively participate in cross-domain routing, thereby promoting optimal resource allocation and efficient utilization. Furthermore, CrowdRouting introduces a supervisory agency (e.g., undercover agent) to effectively suppress the malicious behavior of network operators through the game and interaction between the agent and the network operators. Through comprehensive experimental evaluations and comparisons with existing works, we demonstrate that CrowdRouting excels in providing trustworthy and fine-grained customized routing services, stimulating active participation in cross-domain routing, inhibiting malicious operator behavior, and maintaining reasonable resource allocation, all of which outperform baseline schemes.","Trustworthy routing, Cross-domain routing, Customized routing, Crowdsourcing"
"Human versus virtual influences, a comparative study","Influencer marketing aims to promote brands and influence consumer decisions, and recent technological advances have created options for non-human, virtual influencers. Such developments suggest the need to determine whether the effects of virtual influencers on consumer decisions differ from those of human influencers, depending on the type of product they are promoting. With a 2 (virtual vs. human influencer) × 2 (utilitarian vs. hedonic product) experimental design, using Instagram influencer posts and data from 275 participants, the current research establishes that the type of influencer does not affect intentions to adopt recommendations. But the influence process varies by type of influencer: Virtual influencers’ recommendations appear more useful, especially for utilitarian products, but consumers identify more with human influencers’ posts. Both usefulness and identification increase intention to adopt influencers’ recommendation. Overall, these results suggest that, while virtual influencers should endorse utilitarian products, human influencers should be hired to endorse hedonic products.","Virtual influencer, Human influencer, Identification, Usefulness, Behavioral intention, Type of product"
Exploring the effect of VR-enhanced teaching aids in STEAM education: An embodied cognition perspective,"The purpose of this study was to examine the effect of Physical Teaching Aids (PTAs) and VR-Enhanced Teaching Aids (VETAs) on students’ learning performance, attitudes, and classroom interactions in a STEAM course. A quasi-experimental study was conducted with a total of 85 fifth-grade students, 42 in the treatment group and 43 in the control group. The students in the treatment group reported a high level of acceptance of the VETAs in the post-course interview. The Lag Sequential Analysis results indicated that the use of VETAs improved students' learning performance and made the classroom more learner-centered than those who were facilitated with PTAs. In the treatment group, students were able to investigate problems more actively, practice and innovate more interactively, and achieve deeper learning. The current study further elaborates on the reasons and summarizes the mechanism of VETAs supporting the perceptual field in STEAM education.","Perceptual field, STEAM education, VR-Enhanced teaching aids (VETAs)"
Decentralization illusion in Decentralized Finance: Evidence from tokenized voting in MakerDAO polls,"Decentralized Autonomous Organization (DAO) is very popular in Decentralized Finance (DeFi) applications as it provides a decentralized governance solution through blockchain. We analyze the governance characteristics in the Maker protocol, its stablecoin DAI and its governance token Maker (MKR). To achieve that, we establish several measurements of centralized governance. Our empirical analysis investigates the effect of centralized governance over a series of factors related to MKR and DAI, such as financial, network and Twitter sentiment indicators. Our results show that governance centralization influences the Maker protocol and that the distribution of voting power matters. The main implication of this study is that centralized governance in MakerDAO very much exists, while DeFi investors face a trade-off between decentralization and performance of a DeFi protocol. This further contributes to the contemporary debate over whether DeFi can be truly decentralized.","decentralized finance, blockchain, tokens, governance"
"A survey on semantic communications: Technologies, solutions, applications and challenges","Semantic Communication (SC) has emerged as a novel communication paradigm that provides a receiver with meaningful information extracted from the source to maximize information transmission throughput in wireless networks, beyond the theoretical capacity limit. Despite the extensive research on SC, there is a lack of comprehensive survey on technologies, solutions, applications, and challenges for SC. In this article, the development of SC is first reviewed and its characteristics, architecture, and advantages are summarized. Next, key technologies such as semantic extraction, semantic encoding, and semantic segmentation are discussed and their corresponding solutions in terms of efficiency, robustness, adaptability, and reliability are summarized. Applications of SC to UAV communication, remote image sensing and fusion, intelligent transportation, and healthcare are also presented and their strategies are summarized. Finally, some challenges and future research directions are presented to provide guidance for further research of SC.","Semantic communication, Semantic coding, Semantic extraction, Semantic communication framework, Semantic communication applications"
Simplifying Crowd Automation in the Virtual Laboratory of Archaeology,"Virtual archaeology projects have been evolving to go beyond a mere reconstruction of architecture and artefacts of heritage sites: human interaction with the environment is also an object of research for historians and archaeologists. Methodologies like the London Charter propose that historians and archaeologists, in close collaboration with technical teams, lead virtual archaeology projects to guarantee the credibility and scientific validation of the result. The question is how to allow historians to model crowds on their own, if lacking the required skills to programme complex artificial intelligent-driven autonomous agents. In this article a method is proposed, currently under development, to allow non-programmers will be able to successfully model crowds using very simple tools that do not require formal programming knowledge but can still provide convincing results. The underlying idea is to employ concepts borrowed from computer games, whose interfaces are targeted to non-experts and adapt them to the specificities of virtual world platforms like Second Life® and OpenSimulator. Moreover, some limitations and ideas for further extension are discussed.","Second Life, OpenSimulator, Artifircial intelligence, Virtual archaeology, Genetic algorithms, Bots"
Human-centric assembly in smart factories,"Assembly in future smart factories needs to address three challenges, including human centricity, sustainability, and resilience. Conventional approaches for automation in assembly have reached a bottleneck in terms of operation automomy, leaving various tasks to continued manual labour by human operators. To ease the burden on humans both physically and intellectually, human-centric assembly enhanced by augmented robots, cognitive systems, mixed reality and collaborative intelligence, assisted by thought-driven brain robotic controls, provides a promising solution. Within the context, this keynote provides an in-depth analysis of the state of human-centric assembly and identifies potentially fruitful research directions in future smart factories.","Assembly, Robot, Human-centricity"
"Digital technologies and carbon neutrality goals: An in-depth investigation of drivers, barriers, and risk mitigation strategies","Prior research has primarily concentrated on non-digital and process-oriented methods for achieving carbon neutrality (CN) in the context of mitigating climate change (CC), while the potential of digital technology (DT) has hardly been investigated. This study addresses this gap by answering four research questions: How are firms utilizing DT to achieve CN? What drives the adoption of DT for achieving CN? What are the barriers that prevent the adoption of DT for achieving CN? What risk mitigation strategies can be adopted by firms to overcome these barriers? An inductive method using open-ended essays has been adopted to gather data from firms that have already implemented DT for CN. The findings revealed four distinct dimensions. Utilization of DT for CN includes enhancing business value, managing one's carbon footprint, enabling smart solutions, and enhancing efficiency. The drivers for adopting DT for CN included driving business growth, external pressures, competitive advantage, and environmental consciousness. Key barriers included financial barriers, technological barriers, human resource barriers, and external barriers. Risk mitigation strategies included pre-implementation strategies, detailed planning and evaluation, ensuring employees' buy-in and readiness, and external stakeholder engagement. This study offers a broad-based foundation for designing DT strategies for achieving CN.",", , , , , , ,"
Enhanced Dynamic Deep Q-Network for Federated Learning scheduling policies on IoT devices using explanation-driven trust,"Recent advancements in Internet of Things (IoT) and edge computing have led to rapid growth in the number of IoT devices generating extensive volumes of data at the network edge. Efficiently scheduling tasks on these devices, particularly under strict latency constraints in federated learning (FL) environments, poses substantial challenges. In this paper, we propose a novel trust-energy-aware scheduling framework specifically designed for latency-constrained federated edge computing scenarios. Our innovative strategy integrates Dynamic Deep Q-Network (Dynamic-DQN) reinforcement learning with Local Interpretable Model-agnostic Explanations (LIME), enabling dynamic, real-time assessment of device trustworthiness with interpretability and transparency. This combined approach allows the framework to intelligently allocate tasks to IoT devices, explicitly optimizing for reduced latency, improved energy efficiency, and enhanced system reliability. Extensive experimental evaluations confirm that our proposed method substantially outperforms conventional reinforcement learning and heuristic scheduling algorithms, demonstrating significant reductions in latency, superior energy management, and improved scalability. These results underscore the robustness and practical effectiveness of our framework in addressing critical FL challenges.","Internet of Things (IoT), Edge computing, Federated learning (FL), Trust, Task scheduling, Dynamic Deep Q-Network (Dynamic-DQN), Local Interpretable Model-agnostic Explanations (LIME)"
Self-proximity in augmented reality enhances consumer’s responses to green products through anticipated warm glow,"Encouraging online green purchasing requires overcoming the abstract nature of e-commerce and making the environmental benefits of green products more tangible. Augmented reality (AR) is a promising tool that allows consumers to try on green products virtually, fostering self-proximity—the perception that the augmented self-representation is close to oneself. We explore how and under what conditions AR-enabled self-proximity enhances consumer responses to green products. We find that AR-enabled self-proximity enhances the personal relevance of green products, heightens the anticipated warm glow, and improves consumer responses to green products. AR is particularly effective in promoting green purchasing because it heightens anticipated warm glow, which in turn leads to higher purchase intentions for green products than for generic ones. We highlight the need to carefully design AR experiences that emphasize self-relevance and intrinsic rewards to maximize impact, offer practical recommendations, and suggest avenues for future research in this growing area of study.","Green product, Augmented reality, Anticipated warm glow, E-commerce, Sustainability, Construal-level theory"
Dynamic digital capabilities and supply chain resilience: The role of government effectiveness,"Organizations in recent times are increasingly investing in building supply chain resilience following disruptions due to natural disasters, geo-political crises, and pandemics. A lack of government support has exacerbated the disruption to supply chains in some regions of the world. The positive influence of digitalization on social inclusion, government accountability, and creating a more open environment is well understood. Despite this, different countries have shown varying degrees of digital responsiveness during the pandemic as they attempted to deal with the effects of various COVID strains. The influence of government policies on the supply chain has not been examined in the literature so far and, hence, to address this research gap, we examine the interaction effect of government support effectiveness i.e., tax credits, interest deferral, digital investment, soft loans on dynamic capabilities i.e., digital adaptabilities and digital agilities and on supply chain resilience, using a multi-method approach. To understand how digital adaptability and agility improve supply chain resilience, we conducted 13 semi-structured interviews. Additionally, we pretested our measurement instrument using qualitative semi-structured interviews to validate our hypothesized relationships. We collected data at a specific point of time using a survey-based instrument (N = 203) to address our research questions. Based on data analyses of both the qualitative and survey-based data, our findings indicate that digital adaptability is an important driver of digital agility. Furthermore, the results indicate that government effectiveness is crucial to enhancing supply chain resilience by enhancing digital adaptability and agility. Our research makes some useful contributions to the dynamic capability view by enhancing theoretical understanding, of the role of government in building digital capabilities in uncertain times, to improve supply chain resilience. It also bridges the research gaps between macro and micro perspectives, as identified by management scholars. Lastly, we noted the weaknesses and limitations in the study and therefore we have offered multiple research directions forward, that could help researchers to further develop our current work.","Digital agility, Digital adaptability, Dynamic capability, Government effectiveness, Supply chain resilience"
"Decentralized project delivery on the crypto commons: Conceptualization, governance mechanisms, and future research directions","This paper presents a first conceptualization for decentralized project delivery through the combination of blockchain technology and common pool resource governance theory, also known as the ”crypto commons”. While previous literature on project delivery models identifies the use of decentralized governance, there is not yet a holistic conceptualization nor a specific overview of governance applications that can be applied. To develop the concept, we use a literature review to synthesize fourteen blockchain governance mechanisms useful for managing the crypto-commons. Subsequently, we use systematic combining to identify twenty-two specific applications for decentralized project delivery in the construction industry, one of the largest project-based industries. Each application is briefly reviewed, and examples of their relevance to realize decentralized project delivery models are provided. We discuss the potential for novel forms of project delivery, but also the need for future research on the applications, as well as on the system level implications, the system design challenges, and the implementation barriers in the specific context of the construction industry. Overall, the concepts and mechanisms presented provide a theoretical foundation upon which future researchers can use to design novel decentralized project delivery models.","Blockchain, Commons, Common pool resources, Integrated project delivery, Collaborative project delivery, Smart contracts, DAO"
Leveraging on cultural and creative industries to foster social innovation: A bibliometric analysis,"This study investigated the interplay between community-based cultural initiatives conducted by Cultural and Creative Industries (CCIs) and social innovation. Selecting peer-reviewed open-access articles that focus on the intersection of culture and innovation was the first step in our systematic literature review. Our analysis focused on the 76 most cited papers that included the keywords ‘community-led local development’, ‘social innovation’, and ‘cultural and creative industries’. The literature review revealed that CCIs can significantly promote social innovation through cultural engagement, particularly when they collaborate with various stakeholders. However, researchers differ in their emphasis on the nature of collaboration. Some argue that partnerships with businesses or academic institutions are essential for creating ‘heterogeneous sources of knowledge’ (HSK). Others contend that collaboration between government entities and local authorities is vital for fostering regional and local development. The third perspective introduces the notion of ‘entrepreneurial co-creation’, suggesting that CCIs work alongside stakeholders with technical and managerial expertise. Finally, there is a consensus that CCIs need to acquire new leadership skills and competencies to ensure sustainability and resilience. By synthesising these four perspectives, this study offers a comprehensive framework that positions CCIs at the core of a broader economic, territorial, managerial, and political context.","Social innovation, Culture, Cultural and creative industries, Participation, People-led"
Embracing entrepreneurship in the creator economy: The rise of creatrepreneurs,"The creator economy has led to profound transformations in the way that individuals—content creators—produce and deliver digital content, how they create and appropriate value from such content, and how they grow careers in venturing such content creation. However, despite the industry’s economic significance, the conceptualization of content creators as entrepreneurs remains underexplored. This paper aims to bridge this gap by exploring creators from an entrepreneurial perspective along a creatrepreneur model. Based on an extensive review of academic research, industry reports, as well as eight expert interviews with diverse stakeholders within the creator economy ecosystem, the article defines the scope of creators’ entrepreneurial activities, offers a taxonomy of creator venture models, and develops a framework of key drivers of entrepreneurial success within the creator economy, encompassing both environmental and individual success factors. Building on this conceptualization, this paper further identifies potential avenues for future research in the creator economy, focusing on entrepreneurial strategies in building creator ventures and evaluating their key success factors, and concludes by highlighting empirical challenges in exploring these directions.","Creator economy, Content creators, Influencers, Entrepreneurship, Startups, New ventures, Digital ventures"
Development of a Mechanical Maintenance Training Simulator in OpenSimulator for F-16 Aircraft Engines,"Mechanical maintenance of F-16 engines is carried out as a team effort involving 3 to 4 skilled engine technicians. This paper presents the development of a mechanical maintenance simulator for their training. This simulator aims to enable technician training to be enhanced with cooperation and context prior to the training phase with actual physical engines. We describe the requirements that were identified with the Portuguese Air Force, the overall software architecture of the system, the current stage of the prototype, and the outcomes of the first field tests with users.","Virtual worlds, OpenSimulator, Virtual learning, Cooperation, Task coordination, Aircraft engine maintenance"
Asian diversity in human immune cells,"Summary The relationships of human diversity with biomedical phenotypes are pervasive yet remain understudied, particularly in a single-cell genomics context. Here, we present the Asian Immune Diversity Atlas (AIDA), a multi-national single-cell RNA sequencing (scRNA-seq) healthy reference atlas of human immune cells. AIDA comprises 1,265,624 circulating immune cells from 619 donors, spanning 7 population groups across 5 Asian countries, and 6 controls. Though population groups are frequently compared at the continental level, we found that sub-continental diversity, age, and sex pervasively impacted cellular and molecular properties of immune cells. These included differential abundance of cell neighborhoods as well as cell populations and genes relevant to disease risk, pathogenesis, and diagnostics. We discovered functional genetic variants influencing cell-type-specific gene expression, which were under-represented in non-Asian populations, and helped contextualize disease-associated variants. AIDA enables analyses of multi-ancestry disease datasets and facilitates the development of precision medicine efforts in Asia and beyond.","genomics, genetics, single-cell RNA sequencing, human diversity, sub-continental diversity, genetic diversity, immune cells, healthy baseline, eQTL, precision medicine"
"Evolution of artificial intelligence research in Technological Forecasting and Social Change: Research topics, trends, and future directions","Artificial intelligence (AI) is a set of rapidly expanding disruptive technologies that are radically transforming various aspects related to people, business, society, and the environment. With the proliferation of digital computing devices and the emergence of big data, AI is increasingly offering significant opportunities for society and business organizations. The growing interest of scholars and practitioners in AI has resulted in the diversity of research topics explored in bulks of scholarly literature published in leading research outlets. This study aims to map the intellectual structure and evolution of the conceptual structure of overall AI research published in Technological Forecasting and Social Change (TF&SC). This study uses machine learning-based structural topic modeling (STM) to extract, report, and visualize the latent topics from the AI research literature. Further, the disciplinary patterns in the intellectual structure of AI research are examined with the additional objective of assessing the disciplinary impact of AI. The results of the topic modeling reveal eight key topics, out of which the topics concerning healthcare, circular economy and sustainable supply chain, adoption of AI by consumers, and AI for decision-making are showing a rising trend over the years. AI research has a significant influence on disciplines such as business, management, and accounting, social science, engineering, computer science, and mathematics. The study provides an insightful agenda for the future based on evidence-based research directions that would benefit future AI scholars to identify contemporary research issues and develop impactful research to solve complex societal problems.","Artificial intelligence, AI, Big data analytics, Machine learning, Topic modeling, Structural topic modeling, Research agenda"
The Tong Test: Evaluating Artificial General Intelligence Through Dynamic Embodied Physical and Social Interactions,"The release of the generative pre-trained transformer (GPT) series has brought artificial general intelligence (AGI) to the forefront of the artificial intelligence (AI) field once again. However, the questions of how to define and evaluate AGI remain unclear. This perspective article proposes that the evaluation of AGI should be rooted in dynamic embodied physical and social interactions (DEPSI). More specifically, we propose five critical characteristics to be considered as AGI benchmarks and suggest the Tong test as an AGI evaluation system. The Tong test describes a value- and ability-oriented testing system that delineates five levels of AGI milestones through a virtual environment with DEPSI, allowing for infinite task generation. We contrast the Tong test with classical AI testing systems in terms of various aspects and propose a systematic evaluation system to promote standardized, quantitative, and objective benchmarks and evaluation of AGI.","Artificial general intelligence, Artificial intelligence benchmark, Artificial intelligence evaluation, Embodied artificial intelligence, Value alignment, Turing test, Causality"
A spatiotemporal intelligent framework and experimental platform for urban digital twins,"Backgrounds This work emphasizes the current research status of the urban Digital Twins to establish an intelligent spatiotemporal framework. A Geospatial Artificial Intelligent (GeoAI) system is developed based on the Geographic Information System and Artificial Intelligence. It integrates multi-video technology and Virtual City in urban Digital Twins. Methods Besides, an improved small object detection model is proposed: YOLOv5-Pyramid, and Siamese network video tracking models, namely MPSiam and FSSiamese, are established. Finally, an experimental platform is built to verify the georeferencing correction scheme of video images. Result The Multiply-Accumulate value of MPSiam is 0.5B, and that of ResNet50-Siam is 4.5B. Besides, the model is compressed by 4.8 times. The inference speed has increased by 3.3 times, reaching 83 Frames Per Second. 3% of the Average Expectation Overlap is lost. Therefore, the urban Digital Twins-oriented GeoAI framework established here has excellent performance for video georeferencing and target detection problems.","Spatiotemporal intelligence, Urban digital twins, Geographic information system, Artificial intelligence, Small target detection"
A thermosensitive smart robotic self-powered sensor for material identification,"Summary In robotics and AI-based systems, there is a demand for sensors with efficient and targeted multifunctionalities. The emergence of triboelectric sensors presents avenues to meet these demands. This study introduces an approach by integrating smart thermosensitive triboelectric nanosensors into a robotic platform, which facilitates material recognition through the contact electrification process. Equipped with self-powered tactile awareness, the robotic fingers provide accurate material identification through the “touch and sense” mechanism. The sensor features micropyramidal structures in Ecoflex-based encapsulation layers, with NaCl solution as the electrolyte conductor. This configuration enhances stretchability and sustains sensitivity. Moreover, due to the multifunctional sensing capability of the self-powered thermosensitive sensors, this can be utilized in bionic prosthesis systems as receptors. The integration of robotics with self-powered thermosensitive sensors can be employed as cost-effective automated sensing, aiding material identification.","triboelectric, material identification, thermosensitive, robotic hand, automated temperature sensing, self-powered sensor, smart robotic sensor, work function, machine learning, internet of things, tactile sensing, triboelectric series"
